XM670;5.5;1440;145;700;1005;475;1115;382;132;630;361;405;441;8;355;250;435;330;392;320;196;4260;5400;6720;7500;8400;;213;206;193;185;175;;75;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-361-5.5-4;361
XM700;7.5;1445;145;700;1005;475;1115;382;132;630;361;405;441;8;355;250;435;330;392;320;206;4800;6000;7500;8400;9600;;240;233;215;200;180;;76;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-361-7.5-4;361
XM750;11;1440;160;870;1120;530;1250;430;146;710;406;448;486;12;400;280;480;360;440;425;255;6720;8400;10800;12000;13500;;295;286;262;242;218;;78;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-406-11-4;406
XM800;15;1440;160;870;1120;530;1250;430;146;710;406;448;486;12;400;280;480;360;440;425;275;8400;10800;13500;15000;16800;;330;318;292;275;250;;79;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-406-15-4;406
XM820;18.5;1460;181;905;1120;530;1250;405;165;710;506;551;586;12;450;315;530;395;500;470;330;12000;13500;15000;16800;18900;;322;315;305;290;272;;81;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-506-18.5-4;506
XM830;22;1460;181;980;1120;530;1250;405;165;710;506;551;586;12;450;315;530;395;500;470;350;12000;15000;18900;21000;22980;;322;305;272;251;225;;82;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-506-22-4;506
XM850;30;1460;181;999;1120;530;1250;405;165;710;565;629;665;12;450;315;530;395;500;470;430;18900;21000;22980;24780;27360;;322;315;305;290;272;;83;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-565-30-4;565
TZA400/2R;0.75;2830;42;330;590;280;658;273;38;375;130;165;190;4;95;68;155;128;225;180;31;72;144;216;288;360;;285;275;265;255;250;;76;opened forward curved blades fan, low-range, high pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;10-130-0.75-2;130
TZA400/2;1.1;2840;42;330;590;280;658;273;38;375;130;165;190;4;95;68;155;128;225;180;32;72;216;360;576;792;;285;265;250;235;190;;76;opened forward curved blades fan, low-range, high pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;10-130-1.1-2;130
TZA450/2R;1.1;2840;46;340;645;300;715;305;42;400;145;182;215;8;105;76;165;136;225;180;36;108;216;288;360;468;;355;345;340;360;330;;79;opened forward curved blades fan, low-range, high pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;10-145-1.1-2;145
